condition,encoding_pred,encoding_true,decision_pred,decision_true,confirmation_pred,confirmation_true,response_pred,response_true
SP,0.0952381,0.292517,0.23809524,0.5782313,0.707483,0.0,0.93877554,0.9659864
AC,0.04248366,0.035947714,0.28431374,0.28104576,0.46732026,0.375817,0.9738562,0.97712415
AC,0.045774646,0.045774646,0.08098592,0.08098592,0.61619717,0.693662,0.95422536,0.9471831
AC,0.03587444,0.11659193,0.2780269,0.2600897,0.6098655,0.42152467,0.9551569,0.97757846
AC,0.09580839,0.10778443,0.20958084,0.2754491,0.6526946,0.4790419,0.9520958,0.9580838
AC,0.056074765,0.19626169,0.23364486,0.21495327,0.43457943,0.2897196,0.9766355,0.97196263
SP,0.09677419,0.20645161,0.3548387,0.3419355,0.61290324,0.0,0.92258066,0.90967745
AC,0.055363324,0.20415226,0.23529412,0.23529412,0.5017301,0.51903117,0.982699,0.9273356
AC,0.024,0.092,0.176,0.244,0.564,0.336,0.944,0.948
SP,0.029411765,0.036764707,0.32352942,0.625,0.4117647,0.0,0.9191176,0.9117647
AC,0.04812834,0.13903743,0.3262032,0.3262032,0.6524064,0.486631,0.96791446,0.9786096
SP,0.034782607,0.12173913,0.26086956,0.73913044,0.42608696,0.0,0.90434784,0.93043476
AC,0.027972028,0.09090909,0.36363637,0.37062937,0.8041958,0.7902098,0.96503496,0.96503496
AC,0.013986014,0.013986014,0.13286713,0.13636364,0.57342654,0.3986014,0.9825175,0.9825175
AC,0.016348774,0.07901908,0.13623978,0.14441417,0.30517712,0.48228884,0.98092645,0.98092645
AC,0.09248555,0.023121387,0.15028901,0.15028901,0.53757226,0.5895954,0.9653179,0.9653179
SP,0.041666668,0.055555556,0.4236111,0.4236111,0.7361111,0.0,0.9375,0.9652778
SP,0.027472528,0.054945055,0.10989011,0.10989011,0.5604396,0.0,0.95604396,0.98351645
AC,0.039215688,0.03267974,0.3137255,0.32026145,0.54901963,0.41830066,0.96732026,0.96732026
AC,0.020576132,0.13168724,0.24279836,0.2345679,0.4691358,0.47325101,0.9794239,0.9835391
AC,0.035587188,0.046263345,0.08896797,0.085409254,0.6014235,0.19217081,0.9786477,0.9466192
SP,0.07317073,0.08943089,0.18699187,0.17073171,0.62601626,0.0,0.88617885,0.9593496
AC,0.096551724,0.12413793,0.3448276,0.3448276,0.6758621,0.6551724,0.94482756,0.9724138
SP,0.046357617,0.205298,0.16556291,0.58278143,0.78807944,0.0,0.9470199,0.9470199
AC,0.052419353,0.06854839,0.23387097,0.2983871,0.57258064,0.36290324,0.9516129,0.94758064
SP,0.051948052,0.058441557,0.18831168,0.19480519,0.5584416,0.0,0.96103895,0.96753246
SP,0.036036037,0.35135135,0.5225225,0.5225225,0.8018018,0.0,0.9369369,0.954955
SP,0.03652968,0.25570777,0.28767124,0.37442923,0.47488585,0.0,0.94063926,0.9223744
SP,0.04761905,0.123809524,0.31428573,0.2857143,0.7809524,0.0,0.9142857,0.9047619
AC,0.04347826,0.04347826,0.13043478,0.47826087,0.2536232,0.76811594,0.9492754,0.9492754
AC,0.020325202,0.15040651,0.29268292,0.32520324,0.39430895,0.38617885,0.9430894,0.9308943
AC,0.022624435,0.04524887,0.13122173,0.39819005,0.58371043,0.479638,0.95475113,0.9638009
AC,0.03508772,0.14619882,0.26900584,0.28070176,0.73099416,0.7017544,0.9707602,0.9766082
SP,0.18666667,0.2,0.46666667,0.45333335,0.34666666,0.0,0.85333335,0.88
SP,0.08730159,0.15873016,0.5873016,0.5873016,0.7380952,0.0,0.9444444,0.9444444
AC,0.024630541,0.15270936,0.29064038,0.29064038,0.51724136,0.7192118,0.95566505,0.97044337
AC,0.018518519,0.2,0.23703703,0.24814814,0.41111112,0.5925926,0.97037035,0.9851852
AC,0.05586592,0.05586592,0.2905028,0.424581,0.6592179,0.60335195,0.9273743,0.9776536
SP,0.05882353,0.04901961,0.18627451,0.1764706,0.65686274,0.0,0.9411765,0.95098037
SP,0.05952381,0.3809524,0.5833333,0.5952381,0.7380952,0.0,0.95238096,0.95238096
SP,0.031007752,0.34108528,0.6356589,0.64341086,0.3488372,0.0,0.92248064,0.9612403
SP,0.04511278,0.04511278,0.31578946,0.33834586,0.48120302,0.0,0.9548872,0.9699248
SP,0.01968504,0.114173226,0.1456693,0.22047244,0.62992126,0.0,0.96456695,0.96456695
AC,0.025510205,0.045918368,0.29081634,0.3010204,0.8010204,0.77040815,0.96938777,0.92346936
AC,0.029962547,0.029962547,0.2247191,0.41573033,0.61048687,0.6142322,0.9625468,0.97003746
SP,0.043715846,0.021857923,0.29508197,0.29508197,0.40983605,0.0,0.9508197,0.9453552
SP,0.06315789,0.21052632,0.57894737,0.58947366,0.83157897,0.0,0.94736844,0.94736844
AC,0.15107913,0.15107913,0.35971224,0.37410071,0.7122302,0.7553957,0.9640288,0.971223
SP,0.03305785,0.17355372,0.27272728,0.27272728,0.38016528,0.0,0.9586777,0.9586777
SP,0.026490066,0.0397351,0.21854305,0.54966885,0.4370861,0.0,0.9668874,0.98013246
SP,0.08,0.12666667,0.20666666,0.37333333,0.67333335,0.0,0.9066667,0.91333336
AC,0.032608695,0.16304348,0.11956522,0.19565217,0.625,0.8586956,0.97282606,0.97282606
SP,0.11382114,0.1300813,0.42276424,0.42276424,0.5365854,0.0,0.96747965,0.9268293
AC,0.021276595,0.095744684,0.18439716,0.19148937,0.4929078,0.38652483,0.9574468,0.9680851
AC,0.025125628,0.07035176,0.110552765,0.10050251,0.36180905,0.4522613,0.9698492,0.9698492
SP,0.03539823,0.25663716,0.45132744,0.45132744,0.6017699,0.0,0.920354,0.96460176
AC,0.038011696,0.014619883,0.16666667,0.31871346,0.4649123,0.5204678,0.9736842,0.9766082
AC,0.024615385,0.009230769,0.064615384,0.06769231,0.3846154,0.27384615,0.9753846,0.9846154
SP,0.07058824,0.14117648,0.5647059,0.5647059,0.3764706,0.0,0.90588236,0.92941177
AC,0.043165468,0.26618704,0.2589928,0.28057554,0.5467626,0.5611511,0.92805755,0.9496403
AC,0.0625,0.058035713,0.12053572,0.09821428,0.33035713,0.8348214,0.9776786,0.9776786
SP,0.042424243,0.042424243,0.35151514,0.38787878,0.4848485,0.0,0.96363634,0.969697
SP,0.125,0.15,0.225,0.3375,0.7,0.0,0.95625,0.96875
AC,0.022727273,0.19090909,0.2590909,0.25454545,0.36818182,0.46363637,0.95454544,0.97727275
AC,0.014204546,0.025568182,0.1875,0.17897727,0.4119318,0.26988637,0.9744318,0.9801136
AC,0.036231883,0.10144927,0.36231884,0.36231884,0.557971,0.47826087,0.9637681,0.9710145
SP,0.02919708,0.13138686,0.23357664,0.22627737,0.6131387,0.0,0.919708,0.93430656
SP,0.07070707,0.08080808,0.1919192,0.25252524,0.44444445,0.0,0.9191919,0.94949496
AC,0.04255319,0.24113475,0.4822695,0.5035461,0.80851066,0.7234042,0.95035464,0.964539
AC,0.012903226,0.009677419,0.15483871,0.14838709,0.4483871,0.43548387,0.9741936,0.9806452
AC,0.0631068,0.058252428,0.1407767,0.1407767,0.66019416,0.5291262,0.97572815,0.97572815
SP,0.032786883,0.13934426,0.4262295,0.44262296,0.6393443,0.0,0.9672131,0.97540987
SP,0.08053691,0.24161074,0.34228188,0.3489933,0.5704698,0.0,0.96644294,0.97315437
AC,0.030487806,0.15243903,0.35365853,0.35365853,0.5304878,0.5243902,0.9268293,0.9268293
SP,0.083333336,0.09090909,0.18939394,0.46212122,0.6212121,0.0,0.9469697,0.9469697
SP,0.03409091,0.19886364,0.38636363,0.39772728,0.72159094,0.0,0.95454544,0.96022725
AC,0.075630255,0.15966387,0.20168068,0.42016807,0.8655462,0.6722689,0.9327731,0.9411765
AC,0.038297873,0.09787234,0.30212766,0.14042553,0.4425532,0.38723403,0.96595746,0.9787234
SP,0.032,0.112,0.216,0.712,0.528,0.0,0.904,0.96
SP,0.017910447,0.014925373,0.2,0.20597015,0.49253732,0.0,0.9701493,0.9820896
AC,0.029069768,0.10465116,0.25581396,0.13372093,0.5813953,0.78488374,0.96511626,0.96511626
AC,0.059210528,0.23026316,0.38157895,0.39473686,0.48026314,0.57894737,0.9605263,0.9736842
AC,0.022988506,0.011494253,0.10344828,0.107279696,0.45210728,0.34099618,0.9655172,0.9655172
SP,0.024539877,0.2760736,0.43558282,0.44785276,0.68711656,0.0,0.9570552,0.9631902
SP,0.023809524,0.21904762,0.2761905,0.2809524,0.63809526,0.0,0.95714283,0.97619045
SP,0.054054055,0.054054055,0.11891892,0.27027026,0.74594593,0.0,0.96756756,0.9459459
SP,0.03888889,0.12222222,0.33888888,0.33333334,0.76111114,0.0,0.95555556,0.9611111
AC,0.0295858,0.112426035,0.3372781,0.33136094,0.556213,0.6804734,0.92899406,0.92899406
AC,0.019736841,0.0625,0.09539474,0.27960527,0.5888158,0.33223686,0.97039473,0.97039473
SP,0.066079296,0.066079296,0.21585903,0.33480176,0.75330395,0.0,0.97356826,0.98678416
SP,0.046875,0.046875,0.2421875,0.25,0.8359375,0.0,0.9609375,0.96875
AC,0.04405286,0.07048458,0.13656388,0.13656388,0.5770925,0.39207047,0.95594716,0.98678416
SP,0.022857143,0.14857143,0.34857142,0.34857142,0.6,0.0,0.95428574,0.96
SP,0.01992032,0.12350598,0.19123507,0.21912351,0.5378486,0.0,0.96414346,0.9681275
AC,0.05283019,0.10566038,0.18490566,0.18867925,0.36981133,0.24528302,0.95849055,0.9509434
SP,0.05263158,0.037593983,0.11278196,0.11278196,0.42857143,0.0,0.9097744,0.90225565
SP,0.03521127,0.26760563,0.37323943,0.37323943,0.7112676,0.0,0.9507042,0.92957747
SP,0.058252428,0.0776699,0.33009708,0.32038835,0.69902915,0.0,0.9514563,0.9611651
SP,0.02962963,0.16296296,0.27407408,0.58518517,0.34814814,0.0,0.9259259,0.97037035
AC,0.05982906,0.07692308,0.23931624,0.34188035,0.82051283,0.9059829,0.94871795,0.974359
SP,0.023696683,0.109004736,0.24170616,0.23696682,0.48815167,0.0,0.971564,0.97630334
AC,0.027906977,0.18604651,0.38139534,0.3860465,0.6976744,0.4976744,0.95813954,0.9767442
AC,0.11304348,0.12608695,0.23043478,0.25652173,0.5304348,0.32608697,0.9478261,0.9391304
SP,0.04310345,0.094827585,0.1637931,0.57758623,0.45689654,0.0,0.9310345,0.9396552
AC,0.053030305,0.33333334,0.24242425,0.6439394,0.5681818,0.75757575,0.9166667,0.969697
SP,0.054945055,0.41758242,0.63736266,0.62637365,0.4065934,0.0,0.8901099,0.8901099
AC,0.0625,0.14583333,0.22083333,0.24166666,0.55833334,0.5375,0.97083336,0.9291667
AC,0.0754717,0.06918239,0.3773585,0.3710692,0.6540881,0.6540881,0.9559748,0.9685535
SP,0.10218978,0.10948905,0.22627737,0.23357664,0.3649635,0.0,0.9270073,0.919708
AC,0.022222223,0.035555556,0.08444444,0.36444443,0.48,0.75555557,0.94666666,0.9822222
SP,0.10144927,0.10144927,0.29710144,0.3115942,0.6884058,0.0,0.9492754,0.95652175
AC,0.018099548,0.15837105,0.09049774,0.25339368,0.5927602,0.800905,0.9728507,0.94570136
AC,0.03468208,0.17919075,0.28901735,0.2947977,0.61849713,0.41618496,0.9653179,0.9768786
SP,0.050955415,0.06369427,0.21019109,0.53503186,0.7452229,0.0,0.955414,0.9681529
AC,0.023121387,0.01734104,0.20809248,0.36416185,0.41040462,0.47976878,0.95953757,0.97109824
AC,0.030959751,0.04024768,0.16099072,0.17027864,0.32198143,0.37151703,0.9752322,0.9752322
AC,0.04605263,0.04605263,0.078947365,0.48026314,0.80263156,0.69078946,0.9605263,0.96710527
SP,0.13138686,0.16788322,0.52554744,0.60583943,0.8029197,0.0,0.93430656,0.9489051
AC,0.014005602,0.11484594,0.1232493,0.16246499,0.41456583,0.6162465,0.9607843,0.9551821
SP,0.09166667,0.09166667,0.375,0.375,0.56666666,0.0,0.93333334,0.93333334
SP,0.0703125,0.0703125,0.234375,0.453125,0.59375,0.0,0.9609375,0.96875
AC,0.06382979,0.095744684,0.23404256,0.32446808,0.43617022,0.85638297,0.96276593,0.9680851
AC,0.018957347,0.1563981,0.23222749,0.24644549,0.59241706,0.4028436,0.96682465,0.97630334
SP,0.022346368,0.13407822,0.34078214,0.32960895,0.5586592,0.0,0.96648043,0.97206706
SP,0.06870229,0.07633588,0.27480915,0.27480915,0.610687,0.0,0.9312977,0.9312977
AC,0.06719368,0.09090909,0.19762845,0.19762845,0.3952569,0.3043478,0.9644269,0.972332
AC,0.016528925,0.016528925,0.15977961,0.16253443,0.5096419,0.523416,0.9779614,0.9889807
AC,0.027777778,0.01984127,0.31746033,0.055555556,0.4563492,0.32936507,0.96825397,0.97619045
AC,0.020725388,0.025906736,0.25906736,0.25906736,0.60103625,0.64248705,0.9585492,0.9585492
AC,0.024509804,0.078431375,0.3137255,0.30882353,0.51960784,0.44607842,0.9607843,0.96568626
AC,0.019379845,0.03875969,0.13178295,0.14728682,0.5426357,0.43023255,0.9728682,0.9457364
AC,0.05882353,0.05882353,0.24836601,0.09150327,0.6993464,0.33333334,0.9411765,0.9346405
SP,0.018604651,0.069767445,0.26976743,0.27906978,0.6465116,0.0,0.95813954,0.97209305
AC,0.023391813,0.081871346,0.3625731,0.35672516,0.7368421,0.5497076,0.9649123,0.88304096
SP,0.028938906,0.08038585,0.1511254,0.1511254,0.44051448,0.0,0.9710611,0.977492
AC,0.049808428,0.11111111,0.21455939,0.20689656,0.5095785,0.32950193,0.96168584,0.96168584
AC,0.057471264,0.057471264,0.20689656,0.22988506,0.7011494,0.33333334,0.9770115,0.98275864
AC,0.021459227,0.021459227,0.24034335,0.24034335,0.6909871,0.42918456,0.9785408,0.9828326
SP,0.03305785,0.024793388,0.2231405,0.4214876,0.4876033,0.0,0.9504132,0.96694213
SP,0.02366864,0.0295858,0.10059172,0.10059172,0.32544377,0.0,0.9467456,0.9467456
SP,0.04310345,0.3275862,0.5689655,0.49137932,0.7155172,0.0,0.95689654,0.9655172
AC,0.0979021,0.10489511,0.34265736,0.4965035,0.7622378,0.75524473,0.91608393,0.90909094
SP,0.056603774,0.10377359,0.24528302,0.5283019,0.41509435,0.0,0.9150943,0.9245283
SP,0.050724637,0.072463766,0.4710145,0.47826087,0.8333333,0.0,0.95652175,0.9637681
SP,0.05,0.27142859,0.35714287,0.6571429,0.4642857,0.0,0.96428573,0.9714286
SP,0.06140351,0.35964912,0.5263158,0.5263158,0.75438595,0.0,0.95614034,0.9649123
SP,0.07,0.18,0.54,0.55,0.7,0.0,0.88,0.87
AC,0.040462427,0.046242774,0.30635837,0.30635837,0.6763006,0.5953757,0.97109824,0.97109824
AC,0.06878307,0.13756613,0.29100528,0.2962963,0.67724866,0.7248677,0.96825397,0.978836
SP,0.11111111,0.16049382,0.34567901,0.67901236,0.5555556,0.0,0.91358024,0.9259259
AC,0.019323671,0.019323671,0.16908212,0.4009662,0.57004833,0.705314,0.9758454,0.9710145
AC,0.032258064,0.15591398,0.17473118,0.19354838,0.43548387,0.3091398,0.9731183,0.9758065
AC,0.016438356,0.04931507,0.23287672,0.14520548,0.36164382,0.1890411,0.98356164,0.9808219
SP,0.07070707,0.08080808,0.21212122,0.72727275,0.47474748,0.0,0.9191919,0.94949496
SP,0.11914894,0.12340426,0.23404256,0.23404256,0.69787234,0.0,0.96595746,0.9617021
SP,0.04,0.12,0.34,0.37333333,0.6333333,0.0,0.96,0.96666664
SP,0.025806451,0.06451613,0.23225807,0.22580644,0.7096774,0.0,0.9483871,0.9741936
SP,0.034782607,0.31304348,0.4173913,0.51304346,0.6956522,0.0,0.95652175,0.9652174
AC,0.06818182,0.06818182,0.17424242,0.3939394,0.6969697,0.82575756,0.9621212,0.969697
AC,0.038709678,0.2580645,0.36774194,0.37419355,0.57419354,0.8129032,0.9548387,0.9741936
SP,0.021505376,0.10752688,0.2580645,0.2580645,0.5268817,0.0,0.9713262,0.9641577
SP,0.019900497,0.13930348,0.23383084,0.3681592,0.6467662,0.0,0.9502488,0.94527364
AC,0.05078125,0.08984375,0.1796875,0.17578125,0.44140625,0.31640625,0.95703125,0.96875
SP,0.057971016,0.13043478,0.09057971,0.08695652,0.4673913,0.0,0.9746377,0.98913044
SP,0.06923077,0.08461539,0.16923077,0.43846154,0.6615385,0.0,0.96153843,0.9692308
AC,0.031620555,0.09090909,0.22134387,0.2173913,0.46640316,0.5494071,0.97628456,0.9802371
SP,0.09638554,0.12048193,0.43373495,0.43373495,0.5903614,0.0,0.9518072,0.92771083
SP,0.025157232,0.11320755,0.4528302,0.6289308,0.6918239,0.0,0.9622642,0.9685535
AC,0.021341464,0.076219514,0.16768293,0.19207317,0.5121951,0.24695122,0.9756098,0.9695122
SP,0.097345136,0.10619469,0.46902654,0.17699115,0.74336284,0.0,0.96460176,0.96460176
SP,0.02259887,0.073446326,0.1299435,0.30508474,0.65536726,0.0,0.9717514,0.9717514
AC,0.05952381,0.05357143,0.36309522,0.3690476,0.66071427,0.8214286,0.95238096,0.96428573
SP,0.03508772,0.058479533,0.116959065,0.38011697,0.61988306,0.0,0.9590643,0.9766082
AC,0.016393442,0.016393442,0.21311475,0.21311475,0.4385246,0.44672132,0.97540987,0.96311474
AC,0.06923077,0.23076923,0.42307693,0.41538462,0.5769231,0.6076923,0.9307692,0.9153846
SP,0.04964539,0.04255319,0.11347517,0.5035461,0.75177306,0.0,0.95035464,0.964539
AC,0.04347826,0.16149068,0.06832298,0.22360249,0.4409938,0.32298136,0.9378882,0.9627329
SP,0.05185185,0.25925925,0.38518518,0.39259258,0.5037037,0.0,0.94814813,0.95555556
SP,0.03405573,0.12693499,0.25696594,0.27863777,0.42724457,0.0,0.9690403,0.9628483
SP,0.0989011,0.10989011,0.37362638,0.62637365,0.46153846,0.0,0.95604396,0.95604396
SP,0.02631579,0.032894738,0.21710527,0.49342105,0.40131578,0.0,0.9605263,0.96710527
SP,0.021505376,0.025089607,0.22939068,0.22939068,0.43727598,0.0,0.9605735,0.953405
AC,0.016447369,0.08223684,0.28947368,0.28947368,0.5822368,0.5230263,0.97039473,0.99013156
AC,0.021505376,0.021505376,0.12903225,0.12903225,0.43548387,0.48924732,0.9247312,0.97849464
AC,0.05487805,0.048780486,0.49390244,0.40243903,0.6219512,0.7378049,0.94512194,0.9756098
SP,0.022624435,0.18099548,0.11312217,0.39366516,0.7330317,0.0,0.959276,0.95475113
SP,0.03539823,0.26548672,0.43362832,0.43362832,0.5663717,0.0,0.94690263,0.9557522
AC,0.05732484,0.03821656,0.19745223,0.1910828,0.54140127,0.3057325,0.9681529,0.9681529
AC,0.02173913,0.06521739,0.16304348,0.1594203,0.6413044,0.2753623,0.9710145,0.9673913
SP,0.075630255,0.14285715,0.3277311,0.47058824,0.6302521,0.0,0.9579832,0.9579832
AC,0.0349345,0.03930131,0.19650654,0.2838428,0.5720524,0.46724892,0.9694323,0.9694323
AC,0.01992032,0.03984064,0.21513945,0.21513945,0.2868526,0.27888447,0.95219123,0.95219123
SP,0.07194245,0.29496402,0.13669065,0.4028777,0.63309354,0.0,0.95683455,0.9640288
SP,0.05882353,0.18487395,0.5546219,0.5462185,0.85714287,0.0,0.9411765,0.9411765
AC,0.041420117,0.13017751,0.20710059,0.20710059,0.6804734,0.6804734,0.9408284,0.9526627
AC,0.034188036,0.34188035,0.47863248,0.5555556,0.6923077,0.8803419,0.96581197,0.96581197
AC,0.034285713,0.17142858,0.30857143,0.30857143,0.62857145,0.61142856,0.9657143,0.9771429
AC,0.03529412,0.15294118,0.25882354,0.45294118,0.7470588,0.88235295,0.9705882,0.9823529
AC,0.016393442,0.009836066,0.10819672,0.13442624,0.43278688,0.34754097,0.9573771,0.98688525
AC,0.027607363,0.06748466,0.27300614,0.20245399,0.5214724,0.4202454,0.9662577,0.9907975
SP,0.022857143,0.08285714,0.20857143,0.21142857,0.45714286,0.0,0.9714286,0.9885714
SP,0.042424243,0.23030303,0.29090908,0.3090909,0.6181818,0.0,0.969697,0.9757576
SP,0.057471264,0.3448276,0.6091954,0.62068963,0.37931034,0.0,0.954023,0.85057473
AC,0.03773585,0.1446541,0.19496855,0.6226415,0.5408805,0.9119497,0.9559748,0.9811321
SP,0.072289154,0.25301206,0.38554215,0.39156628,0.5421687,0.0,0.9698795,0.97590363
AC,0.081871346,0.24561404,0.32163742,0.33333334,0.60818714,0.6315789,0.9707602,0.9766082
SP,0.109004736,0.11848341,0.25592417,0.39810428,0.59241706,0.0,0.96682465,0.971564
SP,0.075581394,0.34302327,0.43023255,0.4651163,0.7616279,0.0,0.95348835,0.9709302
SP,0.04040404,0.04040404,0.61616164,0.64646465,0.42424244,0.0,0.83838385,0.969697
AC,0.08,0.17,0.33,0.21,0.51,0.55,0.96,0.92
SP,0.036885247,0.05327869,0.10655738,0.10655738,0.5204918,0.0,0.96311474,0.954918
AC,0.023391813,0.0877193,0.16959064,0.3508772,0.7368421,0.57894737,0.9532164,0.9590643
SP,0.034188036,0.17948718,0.2991453,0.47863248,0.37606838,0.0,0.94017094,0.96581197
AC,0.054421768,0.06802721,0.40816328,0.40816328,0.6530612,0.53741497,0.93877554,0.92517006
SP,0.023391813,0.01754386,0.43274853,0.5204678,0.69005847,0.0,0.9532164,0.9649123
SP,0.022522522,0.06306306,0.11261261,0.5675676,0.7702703,0.0,0.972973,0.9864865
AC,0.0295858,0.17751479,0.41420117,0.40828404,0.6863905,0.89349115,0.9467456,0.9526627
AC,0.0625,0.22222222,0.14583333,0.4236111,0.6736111,0.5,0.9652778,0.9722222
AC,0.0397351,0.046357617,0.47019866,0.23841059,0.7350993,0.41721854,0.9205298,0.9602649
SP,0.05882353,0.05882353,0.3137255,0.068627454,0.872549,0.0,0.9607843,0.95098037
SP,0.084848486,0.084848486,0.15151516,0.14545454,0.6242424,0.0,0.95757574,0.95757574
SP,0.03003003,0.039039038,0.22522523,0.22522523,0.36036035,0.0,0.975976,0.984985
SP,0.06666667,0.07619048,0.18095239,0.1904762,0.552381,0.0,0.93333334,0.93333334
SP,0.04032258,0.088709675,0.18548387,0.19354838,0.4798387,0.0,0.9717742,0.9717742
AC,0.0625,0.17857143,0.29910713,0.29910713,0.5089286,0.50446427,0.9776786,0.9375
AC,0.026666667,0.04888889,0.3288889,0.3288889,0.5733333,0.5777778,0.95111114,0.94666666
AC,0.02877698,0.11510792,0.4172662,0.41007194,0.82733816,0.74820143,0.9640288,0.9784173
AC,0.026490066,0.12582782,0.25165564,0.4370861,0.7549669,0.74172187,0.9470199,0.9602649
SP,0.09558824,0.09558824,0.40441176,0.4117647,0.7647059,0.0,0.9411765,0.9044118
AC,0.028169014,0.049295776,0.3943662,0.36619717,0.7183099,0.5,0.91549295,0.87323946
SP,0.06422018,0.17431192,0.5229358,0.5229358,0.74311924,0.0,0.96330273,0.9357798
AC,0.027237354,0.12451362,0.17509727,0.20233463,0.46303502,0.24902724,0.9766537,0.9844358
SP,0.05882353,0.05882353,0.32941177,0.32941177,0.7647059,0.0,0.9529412,0.85882354
AC,0.03797468,0.025316456,0.101265825,0.10759494,0.31012657,0.5822785,0.9493671,0.9746835
SP,0.0952381,0.105820104,0.3068783,0.3121693,0.6666667,0.0,0.97354496,0.984127
SP,0.04901961,0.18627451,0.5588235,0.5588235,0.6862745,0.0,0.9313725,0.95098037
AC,0.07194245,0.19424461,0.1294964,0.4172662,0.30935252,0.7410072,0.95683455,0.971223
SP,0.042105265,0.42105263,0.30526316,0.6315789,0.5263158,0.0,0.8842105,0.9263158
SP,0.04587156,0.3761468,0.5412844,0.5229358,0.3853211,0.0,0.95412844,0.96330273
SP,0.06306306,0.06306306,0.5855856,0.6036036,0.7747748,0.0,0.954955,0.963964
SP,0.026455026,0.14814815,0.22751322,0.33862433,0.6084656,0.0,0.962963,0.962963
SP,0.03809524,0.08571429,0.24761905,0.84761906,0.60952383,0.0,0.85714287,0.9714286
SP,0.06214689,0.2259887,0.33898306,0.42937854,0.66101694,0.0,0.9661017,0.9717514
AC,0.040145986,0.12043796,0.21167883,0.21167883,0.47080293,0.49270073,0.9708029,0.98540145
SP,0.10526316,0.114035085,0.22807017,0.5614035,0.35964912,0.0,0.9385965,0.94736844
AC,0.04964539,0.04964539,0.17730497,0.39716312,0.4893617,0.6241135,0.9432624,0.9432624
AC,0.028037382,0.14641744,0.23364486,0.23676012,0.51713395,0.51713395,0.9813084,0.9813084
SP,0.08571429,0.18095239,0.45714286,0.45714286,0.63809526,0.0,0.95238096,0.96190476
SP,0.046296295,0.18518518,0.46296296,0.46296296,0.5925926,0.0,0.8888889,0.8796296
AC,0.039344262,0.0852459,0.10819672,0.3442623,0.5081967,0.50491804,0.9737705,0.9704918
SP,0.26666668,0.2888889,0.54444444,0.64444447,0.75555557,0.0,0.93333334,0.9444444
AC,0.022624435,0.14479639,0.13122173,0.2760181,0.4524887,0.42533937,0.9683258,0.97737557
AC,0.022792023,0.07692308,0.17094018,0.16809116,0.45299146,0.24501425,0.97720796,0.97720796
